cbsa,occ_type,occ_salary,cbsa_name,geography
41620,occ_350000,19110,"Salt Lake City, UT",metro
41620,occ_370000,20430,"Salt Lake City, UT",metro
41620,occ_390000,21850,"Salt Lake City, UT",metro
41620,occ_410000,29010,"Salt Lake City, UT",metro
41620,occ_430000,30670,"Salt Lake City, UT",metro
41620,occ_450000,24360,"Salt Lake City, UT",metro
41620,occ_470000,40790,"Salt Lake City, UT",metro
41620,occ_490000,44090,"Salt Lake City, UT",metro
41620,occ_510000,31460,"Salt Lake City, UT",metro
41620,occ_530000,31300,"Salt Lake City, UT",metro
41660,occ_110000,76830,"San Angelo, TX",metro
41660,occ_130000,54340,"San Angelo, TX",metro
41660,occ_150000,58450,"San Angelo, TX",metro
41660,occ_170000,68010,"San Angelo, TX",metro
41660,occ_190000,50250,"San Angelo, TX",metro
41660,occ_210000,38140,"San Angelo, TX",metro
41660,occ_230000,46880,"San Angelo, TX",metro
41660,occ_250000,46960,"San Angelo, TX",metro
41660,occ_270000,35240,"San Angelo, TX",metro
41660,occ_290000,53110,"San Angelo, TX",metro
41660,occ_310000,20380,"San Angelo, TX",metro
41660,occ_330000,45260,"San Angelo, TX",metro
41660,occ_350000,18050,"San Angelo, TX",metro
41660,occ_370000,19080,"San Angelo, TX",metro
41660,occ_390000,18060,"San Angelo, TX",metro
41660,occ_410000,21760,"San Angelo, TX",metro
41660,occ_430000,26170,"San Angelo, TX",metro
41660,occ_450000,30530,"San Angelo, TX",metro
41660,occ_470000,31320,"San Angelo, TX",metro
41660,occ_490000,34940,"San Angelo, TX",metro
41660,occ_510000,29680,"San Angelo, TX",metro
41660,occ_530000,21900,"San Angelo, TX",metro
41700,occ_110000,88110,"San Antonio-New Braunfels, TX",metro
41700,occ_130000,63140,"San Antonio-New Braunfels, TX",metro
41700,occ_150000,71110,"San Antonio-New Braunfels, TX",metro
41700,occ_170000,65670,"San Antonio-New Braunfels, TX",metro
41700,occ_190000,59310,"San Antonio-New Braunfels, TX",metro
41700,occ_210000,39530,"San Antonio-New Braunfels, TX",metro
41700,occ_230000,68820,"San Antonio-New Braunfels, TX",metro
41700,occ_250000,50170,"San Antonio-New Braunfels, TX",metro
41700,occ_270000,36850,"San Antonio-New Braunfels, TX",metro
41700,occ_290000,57750,"San Antonio-New Braunfels, TX",metro
41700,occ_310000,23830,"San Antonio-New Braunfels, TX",metro
41700,occ_330000,33530,"San Antonio-New Braunfels, TX",metro
41700,occ_350000,18550,"San Antonio-New Braunfels, TX",metro
41700,occ_370000,20900,"San Antonio-New Braunfels, TX",metro
41700,occ_390000,18280,"San Antonio-New Braunfels, TX",metro
41700,occ_410000,24140,"San Antonio-New Braunfels, TX",metro
41700,occ_430000,29670,"San Antonio-New Braunfels, TX",metro
41700,occ_450000,19540,"San Antonio-New Braunfels, TX",metro
41700,occ_470000,32100,"San Antonio-New Braunfels, TX",metro
41700,occ_490000,37460,"San Antonio-New Braunfels, TX",metro
41700,occ_510000,27340,"San Antonio-New Braunfels, TX",metro
41700,occ_530000,25440,"San Antonio-New Braunfels, TX",metro
41740,occ_110000,106340,"San Diego-Carlsbad-San Marcos, CA",metro
41740,occ_130000,68580,"San Diego-Carlsbad-San Marcos, CA",metro
41740,occ_150000,85070,"San Diego-Carlsbad-San Marcos, CA",metro
41740,occ_170000,85380,"San Diego-Carlsbad-San Marcos, CA",metro
41740,occ_190000,70550,"San Diego-Carlsbad-San Marcos, CA",metro
41740,occ_210000,44480,"San Diego-Carlsbad-San Marcos, CA",metro
41740,occ_230000,90100,"San Diego-Carlsbad-San Marcos, CA",metro
41740,occ_250000,48310,"San Diego-Carlsbad-San Marcos, CA",metro
41740,occ_270000,47220,"San Diego-Carlsbad-San Marcos, CA",metro
41740,occ_290000,75880,"San Diego-Carlsbad-San Marcos, CA",metro
41740,occ_310000,30770,"San Diego-Carlsbad-San Marcos, CA",metro
41740,occ_330000,38840,"San Diego-Carlsbad-San Marcos, CA",metro
41740,occ_350000,19450,"San Diego-Carlsbad-San Marcos, CA",metro
41740,occ_370000,24000,"San Diego-Carlsbad-San Marcos, CA",metro
41740,occ_390000,22470,"San Diego-Carlsbad-San Marcos, CA",metro
41740,occ_410000,28390,"San Diego-Carlsbad-San Marcos, CA",metro
41740,occ_430000,35340,"San Diego-Carlsbad-San Marcos, CA",metro
41740,occ_450000,22520,"San Diego-Carlsbad-San Marcos, CA",metro
41740,occ_470000,49840,"San Diego-Carlsbad-San Marcos, CA",metro
41740,occ_490000,45780,"San Diego-Carlsbad-San Marcos, CA",metro
41740,occ_510000,30400,"San Diego-Carlsbad-San Marcos, CA",metro
41740,occ_530000,26550,"San Diego-Carlsbad-San Marcos, CA",metro
41780,occ_110000,74780,"Sandusky, OH",metro
41780,occ_130000,54520,"Sandusky, OH",metro
41780,occ_150000,61100,"Sandusky, OH",metro
41780,occ_170000,50210,"Sandusky, OH",metro
41780,occ_190000,56250,"Sandusky, OH",metro
41780,occ_210000,37590,"Sandusky, OH",metro
41780,occ_230000,50440,"Sandusky, OH",metro
41780,occ_250000,49860,"Sandusky, OH",metro
41780,occ_270000,28750,"Sandusky, OH",metro
41780,occ_290000,47700,"Sandusky, OH",metro
41780,occ_310000,25130,"Sandusky, OH",metro
41780,occ_330000,31070,"Sandusky, OH",metro
41780,occ_350000,18590,"Sandusky, OH",metro
41780,occ_370000,20610,"Sandusky, OH",metro
41780,occ_390000,20200,"Sandusky, OH",metro
41780,occ_410000,21810,"Sandusky, OH",metro
41780,occ_430000,25690,"Sandusky, OH",metro
41780,occ_450000,22620,"Sandusky, OH",metro
41780,occ_470000,43940,"Sandusky, OH",metro
41780,occ_490000,36800,"Sandusky, OH",metro
41780,occ_510000,33050,"Sandusky, OH",metro
41780,occ_530000,31480,"Sandusky, OH",metro
41860,occ_110000,125910,"San Francisco-Oakland-Fremont, CA",metro
41860,occ_130000,80330,"San Francisco-Oakland-Fremont, CA",metro
41860,occ_150000,98580,"San Francisco-Oakland-Fremont, CA",metro
41860,occ_170000,94590,"San Francisco-Oakland-Fremont, CA",metro
41860,occ_190000,85980,"San Francisco-Oakland-Fremont, CA",metro
41860,occ_210000,48400,"San Francisco-Oakland-Fremont, CA",metro
41860,occ_230000,117240,"San Francisco-Oakland-Fremont, CA",metro
41860,occ_250000,54000,"San Francisco-Oakland-Fremont, CA",metro
41860,occ_270000,58760,"San Francisco-Oakland-Fremont, CA",metro
41860,occ_290000,104900,"San Francisco-Oakland-Fremont, CA",metro
41860,occ_310000,37580,"San Francisco-Oakland-Fremont, CA",metro
41860,occ_330000,44950,"San Francisco-Oakland-Fremont, CA",metro
41860,occ_350000,21820,"San Francisco-Oakland-Fremont, CA",metro
41860,occ_370000,29580,"San Francisco-Oakland-Fremont, CA",metro
41860,occ_390000,24500,"San Francisco-Oakland-Fremont, CA",metro
41860,occ_410000,32860,"San Francisco-Oakland-Fremont, CA",metro
41860,occ_430000,42440,"San Francisco-Oakland-Fremont, CA",metro
41860,occ_450000,23310,"San Francisco-Oakland-Fremont, CA",metro
41860,occ_470000,59930,"San Francisco-Oakland-Fremont, CA",metro
41860,occ_490000,54030,"San Francisco-Oakland-Fremont, CA",metro
41860,occ_510000,35210,"San Francisco-Oakland-Fremont, CA",metro
41860,occ_530000,33910,"San Francisco-Oakland-Fremont, CA",metro
41940,occ_110000,148170,"San Jose-Sunnyvale-Santa Clara, CA",metro
41940,occ_130000,83680,"San Jose-Sunnyvale-Santa Clara, CA",metro
41940,occ_150000,114500,"San Jose-Sunnyvale-Santa Clara, CA",metro
41940,occ_170000,105910,"San Jose-Sunnyvale-Santa Clara, CA",metro
41940,occ_190000,83230,"San Jose-Sunnyvale-Santa Clara, CA",metro
41940,occ_210000,55070,"San Jose-Sunnyvale-Santa Clara, CA",metro
41940,occ_230000,114000,"San Jose-Sunnyvale-Santa Clara, CA",metro
41940,occ_250000,54860,"San Jose-Sunnyvale-Santa Clara, CA",metro
41940,occ_270000,55820,"San Jose-Sunnyvale-Santa Clara, CA",metro
41940,occ_290000,104460,"San Jose-Sunnyvale-Santa Clara, CA",metro
41940,occ_310000,35040,"San Jose-Sunnyvale-Santa Clara, CA",metro
41940,occ_330000,36840,"San Jose-Sunnyvale-Santa Clara, CA",metro
41940,occ_350000,20380,"San Jose-Sunnyvale-Santa Clara, CA",metro
41940,occ_370000,25540,"San Jose-Sunnyvale-Santa Clara, CA",metro
41940,occ_390000,24540,"San Jose-Sunnyvale-Santa Clara, CA",metro
41940,occ_410000,34580,"San Jose-Sunnyvale-Santa Clara, CA",metro
41940,occ_430000,42000,"San Jose-Sunnyvale-Santa Clara, CA",metro
41940,occ_450000,19390,"San Jose-Sunnyvale-Santa Clara, CA",metro
41940,occ_470000,54850,"San Jose-Sunnyvale-Santa Clara, CA",metro
41940,occ_490000,51860,"San Jose-Sunnyvale-Santa Clara, CA",metro
41940,occ_510000,35070,"San Jose-Sunnyvale-Santa Clara, CA",metro
41940,occ_530000,30360,"San Jose-Sunnyvale-Santa Clara, CA",metro
42020,occ_110000,85320,"San Luis Obispo-Paso Robles, CA",metro
42020,occ_130000,60140,"San Luis Obispo-Paso Robles, CA",metro
42020,occ_150000,61370,"San Luis Obispo-Paso Robles, CA",metro
42020,occ_170000,81090,"San Luis Obispo-Paso Robles, CA",metro
42020,occ_190000,69290,"San Luis Obispo-Paso Robles, CA",metro
42020,occ_210000,47940,"San Luis Obispo-Paso Robles, CA",metro
42020,occ_230000,68570,"San Luis Obispo-Paso Robles, CA",metro
42020,occ_250000,55270,"San Luis Obispo-Paso Robles, CA",metro
42020,occ_270000,38700,"San Luis Obispo-Paso Robles, CA",metro
42020,occ_290000,70480,"San Luis Obispo-Paso Robles, CA",metro
42020,occ_310000,29770,"San Luis Obispo-Paso Robles, CA",metro
42020,occ_330000,71500,"San Luis Obispo-Paso Robles, CA",metro
42020,occ_350000,19840,"San Luis Obispo-Paso Robles, CA",metro
42020,occ_370000,23200,"San Luis Obispo-Paso Robles, CA",metro
42020,occ_390000,22580,"San Luis Obispo-Paso Robles, CA",metro
42020,occ_410000,26550,"San Luis Obispo-Paso Robles, CA",metro
42020,occ_430000,33820,"San Luis Obispo-Paso Robles, CA",metro
42020,occ_450000,19000,"San Luis Obispo-Paso Robles, CA",metro
42020,occ_470000,49590,"San Luis Obispo-Paso Robles, CA",metro
42020,occ_490000,45030,"San Luis Obispo-Paso Robles, CA",metro
42020,occ_510000,28610,"San Luis Obispo-Paso Robles, CA",metro
42020,occ_530000,24150,"San Luis Obispo-Paso Robles, CA",metro
42060,occ_110000,100340,"Santa Barbara-Santa Maria-Goleta, CA",metro
42060,occ_130000,69990,"Santa Barbara-Santa Maria-Goleta, CA",metro
42060,occ_150000,78380,"Santa Barbara-Santa Maria-Goleta, CA",metro
42060,occ_170000,82060,"Santa Barbara-Santa Maria-Goleta, CA",metro
42060,occ_190000,68220,"Santa Barbara-Santa Maria-Goleta, CA",metro
42060,occ_210000,45960,"Santa Barbara-Santa Maria-Goleta, CA",metro
42060,occ_230000,89360,"Santa Barbara-Santa Maria-Goleta, CA",metro
42060,occ_250000,55590,"Santa Barbara-Santa Maria-Goleta, CA",metro
42060,occ_270000,51840,"Santa Barbara-Santa Maria-Goleta, CA",metro
42060,occ_290000,81690,"Santa Barbara-Santa Maria-Goleta, CA",metro
42060,occ_310000,32780,"Santa Barbara-Santa Maria-Goleta, CA",metro
42060,occ_330000,55220,"Santa Barbara-Santa Maria-Goleta, CA",metro
42060,occ_350000,19560,"Santa Barbara-Santa Maria-Goleta, CA",metro
42060,occ_370000,23870,"Santa Barbara-Santa Maria-Goleta, CA",metro
42060,occ_390000,23280,"Santa Barbara-Santa Maria-Goleta, CA",metro
42060,occ_410000,26560,"Santa Barbara-Santa Maria-Goleta, CA",metro
42060,occ_430000,36950,"Santa Barbara-Santa Maria-Goleta, CA",metro
42060,occ_450000,18420,"Santa Barbara-Santa Maria-Goleta, CA",metro
42060,occ_470000,44830,"Santa Barbara-Santa Maria-Goleta, CA",metro
42060,occ_490000,46750,"Santa Barbara-Santa Maria-Goleta, CA",metro
42060,occ_510000,30570,"Santa Barbara-Santa Maria-Goleta, CA",metro
42060,occ_530000,27980,"Santa Barbara-Santa Maria-Goleta, CA",metro
42100,occ_110000,96170,"Santa Cruz-Watsonville, CA",metro
42100,occ_130000,66130,"Santa Cruz-Watsonville, CA",metro
42100,occ_150000,77210,"Santa Cruz-Watsonville, CA",metro
42100,occ_170000,83690,"Santa Cruz-Watsonville, CA",metro
42100,occ_190000,65530,"Santa Cruz-Watsonville, CA",metro
42100,occ_210000,37980,"Santa Cruz-Watsonville, CA",metro
42100,occ_230000,100360,"Santa Cruz-Watsonville, CA",metro
42100,occ_250000,46830,"Santa Cruz-Watsonville, CA",metro
42100,occ_270000,46940,"Santa Cruz-Watsonville, CA",metro
42100,occ_290000,85380,"Santa Cruz-Watsonville, CA",metro
42100,occ_310000,30500,"Santa Cruz-Watsonville, CA",metro
42100,occ_330000,47630,"Santa Cruz-Watsonville, CA",metro
42100,occ_350000,19830,"Santa Cruz-Watsonville, CA",metro
42100,occ_370000,23350,"Santa Cruz-Watsonville, CA",metro
42100,occ_390000,24880,"Santa Cruz-Watsonville, CA",metro
42100,occ_410000,28050,"Santa Cruz-Watsonville, CA",metro
42100,occ_430000,37000,"Santa Cruz-Watsonville, CA",metro
42100,occ_450000,18490,"Santa Cruz-Watsonville, CA",metro
42100,occ_470000,51640,"Santa Cruz-Watsonville, CA",metro
42100,occ_490000,42820,"Santa Cruz-Watsonville, CA",metro
42100,occ_510000,28490,"Santa Cruz-Watsonville, CA",metro
42100,occ_530000,26710,"Santa Cruz-Watsonville, CA",metro
42140,occ_110000,76000,"Santa Fe, NM",metro
42140,occ_130000,48030,"Santa Fe, NM",metro
42140,occ_150000,61780,"Santa Fe, NM",metro
42140,occ_170000,56990,"Santa Fe, NM",metro
42140,occ_190000,54780,"Santa Fe, NM",metro
42140,occ_210000,41030,"Santa Fe, NM",metro
42140,occ_230000,69860,"Santa Fe, NM",metro
42140,occ_250000,43200,"Santa Fe, NM",metro
42140,occ_270000,44060,"Santa Fe, NM",metro
42140,occ_290000,64840,"Santa Fe, NM",metro
42140,occ_310000,26320,"Santa Fe, NM",metro
42140,occ_330000,29980,"Santa Fe, NM",metro
42140,occ_350000,23000,"Santa Fe, NM",metro
42140,occ_370000,23530,"Santa Fe, NM",metro
42140,occ_390000,22410,"Santa Fe, NM",metro
42140,occ_410000,26520,"Santa Fe, NM",metro
42140,occ_430000,32220,"Santa Fe, NM",metro
42140,occ_450000,19960,"Santa Fe, NM",metro
42140,occ_470000,34100,"Santa Fe, NM",metro
42140,occ_490000,34840,"Santa Fe, NM",metro
42140,occ_510000,30150,"Santa Fe, NM",metro
42140,occ_530000,26490,"Santa Fe, NM",metro
42220,occ_110000,96190,"Santa Rosa-Petaluma, CA",metro
42220,occ_130000,65810,"Santa Rosa-Petaluma, CA",metro
42220,occ_150000,82460,"Santa Rosa-Petaluma, CA",metro
42220,occ_170000,83790,"Santa Rosa-Petaluma, CA",metro
42220,occ_190000,64810,"Santa Rosa-Petaluma, CA",metro
42220,occ_210000,45570,"Santa Rosa-Petaluma, CA",metro
42220,occ_230000,96740,"Santa Rosa-Petaluma, CA",metro
42220,occ_250000,41600,"Santa Rosa-Petaluma, CA",metro
42220,occ_270000,47680,"Santa Rosa-Petaluma, CA",metro
42220,occ_290000,71810,"Santa Rosa-Petaluma, CA",metro
42220,occ_310000,32640,"Santa Rosa-Petaluma, CA",metro
42220,occ_330000,46310,"Santa Rosa-Petaluma, CA",metro
42220,occ_350000,19700,"Santa Rosa-Petaluma, CA",metro
42220,occ_370000,27930,"Santa Rosa-Petaluma, CA",metro
42220,occ_390000,24440,"Santa Rosa-Petaluma, CA",metro
42220,occ_410000,30310,"Santa Rosa-Petaluma, CA",metro
42220,occ_430000,38360,"Santa Rosa-Petaluma, CA",metro
42220,occ_450000,21380,"Santa Rosa-Petaluma, CA",metro
42220,occ_470000,54490,"Santa Rosa-Petaluma, CA",metro
42220,occ_490000,47180,"Santa Rosa-Petaluma, CA",metro
42220,occ_510000,32270,"Santa Rosa-Petaluma, CA",metro
42220,occ_530000,31510,"Santa Rosa-Petaluma, CA",metro
42340,occ_110000,84950,"Savannah, GA",metro
42340,occ_130000,59710,"Savannah, GA",metro
42340,occ_150000,61730,"Savannah, GA",metro
42340,occ_170000,82720,"Savannah, GA",metro
42340,occ_190000,56480,"Savannah, GA",metro
42340,occ_210000,38270,"Savannah, GA",metro
42340,occ_230000,54470,"Savannah, GA",metro
42340,occ_250000,46410,"Savannah, GA",metro
42340,occ_270000,39610,"Savannah, GA",metro
42340,occ_290000,54490,"Savannah, GA",metro
42340,occ_310000,23350,"Savannah, GA",metro
42340,occ_330000,32600,"Savannah, GA",metro
42340,occ_350000,18720,"Savannah, GA",metro
42340,occ_370000,19590,"Savannah, GA",metro
42340,occ_390000,18870,"Savannah, GA",metro
42340,occ_410000,22580,"Savannah, GA",metro
42340,occ_430000,29520,"Savannah, GA",metro
42340,occ_450000,19280,"Savannah, GA",metro
42340,occ_470000,36080,"Savannah, GA",metro
42340,occ_490000,43480,"Savannah, GA",metro
42340,occ_510000,40540,"Savannah, GA",metro
42340,occ_530000,31360,"Savannah, GA",metro
42540,occ_110000,80580,"Scranton--Wilkes-Barre, PA",metro
42540,occ_130000,53520,"Scranton--Wilkes-Barre, PA",metro
42540,occ_150000,56500,"Scranton--Wilkes-Barre, PA",metro
42540,occ_170000,63900,"Scranton--Wilkes-Barre, PA",metro
42540,occ_190000,60960,"Scranton--Wilkes-Barre, PA",metro
42540,occ_210000,36080,"Scranton--Wilkes-Barre, PA",metro
42540,occ_230000,49940,"Scranton--Wilkes-Barre, PA",metro
42540,occ_250000,51560,"Scranton--Wilkes-Barre, PA",metro
42540,occ_270000,36500,"Scranton--Wilkes-Barre, PA",metro
42540,occ_290000,52850,"Scranton--Wilkes-Barre, PA",metro
42540,occ_310000,25320,"Scranton--Wilkes-Barre, PA",metro
42540,occ_330000,34970,"Scranton--Wilkes-Barre, PA",metro
42540,occ_350000,18870,"Scranton--Wilkes-Barre, PA",metro
42540,occ_370000,22340,"Scranton--Wilkes-Barre, PA",metro
42540,occ_390000,21130,"Scranton--Wilkes-Barre, PA",metro
42540,occ_410000,23230,"Scranton--Wilkes-Barre, PA",metro
42540,occ_430000,29500,"Scranton--Wilkes-Barre, PA",metro
42540,occ_450000,27650,"Scranton--Wilkes-Barre, PA",metro
42540,occ_470000,40860,"Scranton--Wilkes-Barre, PA",metro
42540,occ_490000,37350,"Scranton--Wilkes-Barre, PA",metro
42540,occ_510000,32580,"Scranton--Wilkes-Barre, PA",metro
42540,occ_530000,31180,"Scranton--Wilkes-Barre, PA",metro
42660,occ_110000,110280,"Seattle-Tacoma-Bellevue, WA",metro
42660,occ_130000,71340,"Seattle-Tacoma-Bellevue, WA",metro
42660,occ_150000,101780,"Seattle-Tacoma-Bellevue, WA",metro
42660,occ_170000,85790,"Seattle-Tacoma-Bellevue, WA",metro
42660,occ_190000,65000,"Seattle-Tacoma-Bellevue, WA",metro
42660,occ_210000,41200,"Seattle-Tacoma-Bellevue, WA",metro
42660,occ_230000,79350,"Seattle-Tacoma-Bellevue, WA",metro
42660,occ_250000,48910,"Seattle-Tacoma-Bellevue, WA",metro
42660,occ_270000,49320,"Seattle-Tacoma-Bellevue, WA",metro
42660,occ_290000,75010,"Seattle-Tacoma-Bellevue, WA",metro
42660,occ_310000,33380,"Seattle-Tacoma-Bellevue, WA",metro
42660,occ_330000,44780,"Seattle-Tacoma-Bellevue, WA",metro
42660,occ_350000,22430,"Seattle-Tacoma-Bellevue, WA",metro
42660,occ_370000,28290,"Seattle-Tacoma-Bellevue, WA",metro
42660,occ_390000,24080,"Seattle-Tacoma-Bellevue, WA",metro
42660,occ_410000,32000,"Seattle-Tacoma-Bellevue, WA",metro
42660,occ_430000,37550,"Seattle-Tacoma-Bellevue, WA",metro
42660,occ_450000,26600,"Seattle-Tacoma-Bellevue, WA",metro
42660,occ_470000,55070,"Seattle-Tacoma-Bellevue, WA",metro
42660,occ_490000,50980,"Seattle-Tacoma-Bellevue, WA",metro
42660,occ_510000,38470,"Seattle-Tacoma-Bellevue, WA",metro
42660,occ_530000,35320,"Seattle-Tacoma-Bellevue, WA",metro
42680,occ_110000,90010,"Sebastian-Vero Beach, FL",metro
42680,occ_130000,59300,"Sebastian-Vero Beach, FL",metro
42680,occ_150000,50270,"Sebastian-Vero Beach, FL",metro
42680,occ_170000,56620,"Sebastian-Vero Beach, FL",metro
42680,occ_190000,64410,"Sebastian-Vero Beach, FL",metro
42680,occ_210000,41580,"Sebastian-Vero Beach, FL",metro
42680,occ_230000,45070,"Sebastian-Vero Beach, FL",metro
42680,occ_250000,36470,"Sebastian-Vero Beach, FL",metro
42680,occ_270000,38150,"Sebastian-Vero Beach, FL",metro
42680,occ_290000,54020,"Sebastian-Vero Beach, FL",metro
42680,occ_310000,25450,"Sebastian-Vero Beach, FL",metro
42680,occ_330000,39100,"Sebastian-Vero Beach, FL",metro
42680,occ_350000,19780,"Sebastian-Vero Beach, FL",metro
42680,occ_370000,22350,"Sebastian-Vero Beach, FL",metro
42680,occ_390000,19910,"Sebastian-Vero Beach, FL",metro
42680,occ_410000,23560,"Sebastian-Vero Beach, FL",metro
42680,occ_430000,28510,"Sebastian-Vero Beach, FL",metro
42680,occ_450000,18450,"Sebastian-Vero Beach, FL",metro
42680,occ_470000,33310,"Sebastian-Vero Beach, FL",metro
42680,occ_490000,33540,"Sebastian-Vero Beach, FL",metro
42680,occ_510000,31890,"Sebastian-Vero Beach, FL",metro
42680,occ_530000,23260,"Sebastian-Vero Beach, FL",metro
43100,occ_110000,88320,"Sheboygan, WI",metro
43100,occ_130000,55160,"Sheboygan, WI",metro
43100,occ_150000,67480,"Sheboygan, WI",metro
43100,occ_170000,64750,"Sheboygan, WI",metro
43100,occ_190000,49320,"Sheboygan, WI",metro
43100,occ_210000,45620,"Sheboygan, WI",metro
43100,occ_230000,48830,"Sheboygan, WI",metro
43100,occ_250000,47460,"Sheboygan, WI",metro
43100,occ_270000,37410,"Sheboygan, WI",metro
43100,occ_290000,56810,"Sheboygan, WI",metro
43100,occ_310000,27820,"Sheboygan, WI",metro
43100,occ_330000,43060,"Sheboygan, WI",metro
43100,occ_350000,18350,"Sheboygan, WI",metro
43100,occ_370000,20710,"Sheboygan, WI",metro
43100,occ_390000,19980,"Sheboygan, WI",metro
43100,occ_410000,22370,"Sheboygan, WI",metro
43100,occ_430000,31170,"Sheboygan, WI",metro
43100,occ_450000,33920,"Sheboygan, WI",metro
43100,occ_470000,44690,"Sheboygan, WI",metro
43100,occ_490000,42890,"Sheboygan, WI",metro
43100,occ_510000,35380,"Sheboygan, WI",metro
43100,occ_530000,30410,"Sheboygan, WI",metro
43300,occ_110000,75980,"Sherman-Denison, TX",metro
43300,occ_130000,53980,"Sherman-Denison, TX",metro
43300,occ_150000,87630,"Sherman-Denison, TX",metro
43300,occ_170000,80820,"Sherman-Denison, TX",metro
43300,occ_190000,57790,"Sherman-Denison, TX",metro
43300,occ_210000,43720,"Sherman-Denison, TX",metro
43300,occ_230000,43900,"Sherman-Denison, TX",metro
43300,occ_250000,45230,"Sherman-Denison, TX",metro
43300,occ_270000,39620,"Sherman-Denison, TX",metro
43300,occ_290000,53250,"Sherman-Denison, TX",metro
43300,occ_310000,23250,"Sherman-Denison, TX",metro
43300,occ_330000,40040,"Sherman-Denison, TX",metro
43300,occ_350000,18180,"Sherman-Denison, TX",metro
43300,occ_370000,19080,"Sherman-Denison, TX",metro
43300,occ_390000,17990,"Sherman-Denison, TX",metro
43300,occ_410000,21990,"Sherman-Denison, TX",metro
43300,occ_430000,28430,"Sherman-Denison, TX",metro
43300,occ_450000,18540,"Sherman-Denison, TX",metro
43300,occ_470000,30190,"Sherman-Denison, TX",metro
43300,occ_490000,32860,"Sherman-Denison, TX",metro
43300,occ_510000,30540,"Sherman-Denison, TX",metro
43300,occ_530000,23970,"Sherman-Denison, TX",metro
43340,occ_110000,73560,"Shreveport-Bossier City, LA",metro
43340,occ_130000,55080,"Shreveport-Bossier City, LA",metro
43340,occ_150000,58930,"Shreveport-Bossier City, LA",metro
43340,occ_170000,66600,"Shreveport-Bossier City, LA",metro
43340,occ_190000,54790,"Shreveport-Bossier City, LA",metro
43340,occ_210000,43210,"Shreveport-Bossier City, LA",metro
43340,occ_230000,49980,"Shreveport-Bossier City, LA",metro
43340,occ_250000,44740,"Shreveport-Bossier City, LA",metro
43340,occ_270000,37040,"Shreveport-Bossier City, LA",metro
43340,occ_290000,50930,"Shreveport-Bossier City, LA",metro
43340,occ_310000,21550,"Shreveport-Bossier City, LA",metro
43340,occ_330000,35210,"Shreveport-Bossier City, LA",metro
43340,occ_350000,18250,"Shreveport-Bossier City, LA",metro
43340,occ_370000,19010,"Shreveport-Bossier City, LA",metro
43340,occ_390000,19390,"Shreveport-Bossier City, LA",metro
43340,occ_410000,22590,"Shreveport-Bossier City, LA",metro
43340,occ_430000,27870,"Shreveport-Bossier City, LA",metro
43340,occ_450000,30340,"Shreveport-Bossier City, LA",metro
43340,occ_470000,34920,"Shreveport-Bossier City, LA",metro
43340,occ_490000,36610,"Shreveport-Bossier City, LA",metro
43340,occ_510000,32220,"Shreveport-Bossier City, LA",metro
43340,occ_530000,26790,"Shreveport-Bossier City, LA",metro
43580,occ_110000,74760,"Sioux City, IA-NE-SD",metro
43580,occ_130000,53780,"Sioux City, IA-NE-SD",metro
43580,occ_150000,40460,"Sioux City, IA-NE-SD",metro
43580,occ_170000,61560,"Sioux City, IA-NE-SD",metro
43580,occ_190000,49540,"Sioux City, IA-NE-SD",metro
43580,occ_210000,36880,"Sioux City, IA-NE-SD",metro
43580,occ_230000,51360,"Sioux City, IA-NE-SD",metro
43580,occ_250000,38810,"Sioux City, IA-NE-SD",metro
43580,occ_270000,28370,"Sioux City, IA-NE-SD",metro
43580,occ_290000,46860,"Sioux City, IA-NE-SD",metro
43580,occ_310000,24720,"Sioux City, IA-NE-SD",metro
43580,occ_330000,44120,"Sioux City, IA-NE-SD",metro
43580,occ_350000,18320,"Sioux City, IA-NE-SD",metro
43580,occ_370000,21800,"Sioux City, IA-NE-SD",metro
43580,occ_390000,20120,"Sioux City, IA-NE-SD",metro
43580,occ_410000,22370,"Sioux City, IA-NE-SD",metro
43580,occ_430000,28450,"Sioux City, IA-NE-SD",metro
43580,occ_450000,25290,"Sioux City, IA-NE-SD",metro
43580,occ_470000,35810,"Sioux City, IA-NE-SD",metro
43580,occ_490000,37070,"Sioux City, IA-NE-SD",metro
43580,occ_510000,28270,"Sioux City, IA-NE-SD",metro
43580,occ_530000,29440,"Sioux City, IA-NE-SD",metro
43620,occ_110000,94710,"Sioux Falls, SD",metro
43620,occ_130000,54190,"Sioux Falls, SD",metro
43620,occ_150000,55340,"Sioux Falls, SD",metro
43620,occ_170000,58000,"Sioux Falls, SD",metro
43620,occ_190000,56970,"Sioux Falls, SD",metro
43620,occ_210000,36170,"Sioux Falls, SD",metro
43620,occ_230000,53720,"Sioux Falls, SD",metro
43620,occ_250000,36640,"Sioux Falls, SD",metro
43620,occ_270000,32090,"Sioux Falls, SD",metro
43620,occ_290000,50000,"Sioux Falls, SD",metro
43620,occ_310000,25740,"Sioux Falls, SD",metro
43620,occ_330000,34800,"Sioux Falls, SD",metro
43620,occ_350000,18760,"Sioux Falls, SD",metro
43620,occ_370000,22190,"Sioux Falls, SD",metro
43620,occ_390000,21490,"Sioux Falls, SD",metro
43620,occ_410000,27300,"Sioux Falls, SD",metro
43620,occ_430000,27730,"Sioux Falls, SD",metro
