census_id,occ_type,occ_salary,geography
42540,occ_410000,23230,Metro
42540,occ_430000,29500,Metro
42540,occ_450000,27650,Metro
42540,occ_470000,40860,Metro
42540,occ_490000,37350,Metro
42540,occ_510000,32580,Metro
42540,occ_530000,31180,Metro
42660,occ_110000,110280,Metro
42660,occ_130000,71340,Metro
42660,occ_150000,101780,Metro
42660,occ_170000,85790,Metro
42660,occ_190000,65000,Metro
42660,occ_210000,41200,Metro
42660,occ_230000,79350,Metro
42660,occ_250000,48910,Metro
42660,occ_270000,49320,Metro
42660,occ_290000,75010,Metro
42660,occ_310000,33380,Metro
42660,occ_330000,44780,Metro
42660,occ_350000,22430,Metro
42660,occ_370000,28290,Metro
42660,occ_390000,24080,Metro
42660,occ_410000,32000,Metro
42660,occ_430000,37550,Metro
42660,occ_450000,26600,Metro
42660,occ_470000,55070,Metro
42660,occ_490000,50980,Metro
42660,occ_510000,38470,Metro
42660,occ_530000,35320,Metro
42680,occ_110000,90010,Metro
42680,occ_130000,59300,Metro
42680,occ_150000,50270,Metro
42680,occ_170000,56620,Metro
42680,occ_190000,64410,Metro
42680,occ_210000,41580,Metro
42680,occ_230000,45070,Metro
42680,occ_250000,36470,Metro
42680,occ_270000,38150,Metro
42680,occ_290000,54020,Metro
42680,occ_310000,25450,Metro
42680,occ_330000,39100,Metro
42680,occ_350000,19780,Metro
42680,occ_370000,22350,Metro
42680,occ_390000,19910,Metro
42680,occ_410000,23560,Metro
42680,occ_430000,28510,Metro
42680,occ_450000,18450,Metro
42680,occ_470000,33310,Metro
42680,occ_490000,33540,Metro
42680,occ_510000,31890,Metro
42680,occ_530000,23260,Metro
43100,occ_110000,88320,Metro
43100,occ_130000,55160,Metro
43100,occ_150000,67480,Metro
43100,occ_170000,64750,Metro
43100,occ_190000,49320,Metro
43100,occ_210000,45620,Metro
43100,occ_230000,48830,Metro
43100,occ_250000,47460,Metro
43100,occ_270000,37410,Metro
43100,occ_290000,56810,Metro
43100,occ_310000,27820,Metro
43100,occ_330000,43060,Metro
43100,occ_350000,18350,Metro
43100,occ_370000,20710,Metro
43100,occ_390000,19980,Metro
43100,occ_410000,22370,Metro
43100,occ_430000,31170,Metro
43100,occ_450000,33920,Metro
43100,occ_470000,44690,Metro
43100,occ_490000,42890,Metro
43100,occ_510000,35380,Metro
43100,occ_530000,30410,Metro
43300,occ_110000,75980,Metro
43300,occ_130000,53980,Metro
43300,occ_150000,87630,Metro
43300,occ_170000,80820,Metro
43300,occ_190000,57790,Metro
43300,occ_210000,43720,Metro
43300,occ_230000,43900,Metro
43300,occ_250000,45230,Metro
43300,occ_270000,39620,Metro
43300,occ_290000,53250,Metro
43300,occ_310000,23250,Metro
43300,occ_330000,40040,Metro
43300,occ_350000,18180,Metro
43300,occ_370000,19080,Metro
43300,occ_390000,17990,Metro
43300,occ_410000,21990,Metro
43300,occ_430000,28430,Metro
43300,occ_450000,18540,Metro
43300,occ_470000,30190,Metro
43300,occ_490000,32860,Metro
43300,occ_510000,30540,Metro
43300,occ_530000,23970,Metro
43340,occ_110000,73560,Metro
43340,occ_130000,55080,Metro
43340,occ_150000,58930,Metro
43340,occ_170000,66600,Metro
43340,occ_190000,54790,Metro
43340,occ_210000,43210,Metro
43340,occ_230000,49980,Metro
43340,occ_250000,44740,Metro
43340,occ_270000,37040,Metro
43340,occ_290000,50930,Metro
43340,occ_310000,21550,Metro
43340,occ_330000,35210,Metro
43340,occ_350000,18250,Metro
43340,occ_370000,19010,Metro
43340,occ_390000,19390,Metro
43340,occ_410000,22590,Metro
43340,occ_430000,27870,Metro
43340,occ_450000,30340,Metro
43340,occ_470000,34920,Metro
43340,occ_490000,36610,Metro
43340,occ_510000,32220,Metro
43340,occ_530000,26790,Metro
43580,occ_110000,74760,Metro
43580,occ_130000,53780,Metro
43580,occ_150000,40460,Metro
43580,occ_170000,61560,Metro
43580,occ_190000,49540,Metro
43580,occ_210000,36880,Metro
43580,occ_230000,51360,Metro
43580,occ_250000,38810,Metro
43580,occ_270000,28370,Metro
43580,occ_290000,46860,Metro
43580,occ_310000,24720,Metro
43580,occ_330000,44120,Metro
43580,occ_350000,18320,Metro
43580,occ_370000,21800,Metro
43580,occ_390000,20120,Metro
43580,occ_410000,22370,Metro
43580,occ_430000,28450,Metro
43580,occ_450000,25290,Metro
43580,occ_470000,35810,Metro
43580,occ_490000,37070,Metro
43580,occ_510000,28270,Metro
43580,occ_530000,29440,Metro
43620,occ_110000,94710,Metro
43620,occ_130000,54190,Metro
43620,occ_150000,55340,Metro
43620,occ_170000,58000,Metro
43620,occ_190000,56970,Metro
43620,occ_210000,36170,Metro
43620,occ_230000,53720,Metro
43620,occ_250000,36640,Metro
43620,occ_270000,32090,Metro
43620,occ_290000,50000,Metro
43620,occ_310000,25740,Metro
43620,occ_330000,34800,Metro
43620,occ_350000,18760,Metro
43620,occ_370000,22190,Metro
43620,occ_390000,21490,Metro
43620,occ_410000,27300,Metro
43620,occ_430000,27730,Metro
43620,occ_450000,30100,Metro
43620,occ_470000,33110,Metro
43620,occ_490000,40130,Metro
43620,occ_510000,29280,Metro
43620,occ_530000,28130,Metro
43780,occ_110000,77800,Metro
43780,occ_130000,54750,Metro
43780,occ_150000,56750,Metro
43780,occ_170000,63580,Metro
43780,occ_190000,43520,Metro
43780,occ_210000,40320,Metro
43780,occ_230000,69520,Metro
43780,occ_250000,45460,Metro
43780,occ_270000,35620,Metro
43780,occ_290000,53730,Metro
43780,occ_310000,23890,Metro
43780,occ_330000,41940,Metro
43780,occ_350000,19070,Metro
43780,occ_370000,23240,Metro
43780,occ_390000,19500,Metro
43780,occ_410000,23280,Metro
43780,occ_430000,30450,Metro
43780,occ_470000,43670,Metro
43780,occ_490000,39600,Metro
43780,occ_510000,30670,Metro
43780,occ_530000,26160,Metro
43900,occ_110000,88480,Metro
43900,occ_130000,51410,Metro
43900,occ_150000,53310,Metro
43900,occ_170000,69710,Metro
43900,occ_190000,60300,Metro
43900,occ_210000,39600,Metro
43900,occ_230000,51100,Metro
43900,occ_250000,44180,Metro
43900,occ_270000,42550,Metro
43900,occ_290000,50450,Metro
43900,occ_310000,23310,Metro
43900,occ_330000,29590,Metro
43900,occ_350000,18010,Metro
43900,occ_370000,21330,Metro
43900,occ_390000,19460,Metro
43900,occ_410000,21280,Metro
43900,occ_430000,27920,Metro
43900,occ_450000,30530,Metro
43900,occ_470000,33800,Metro
43900,occ_490000,39980,Metro
43900,occ_510000,35420,Metro
43900,occ_530000,28310,Metro
44060,occ_110000,87780,Metro
44060,occ_130000,57310,Metro
44060,occ_150000,65470,Metro
44060,occ_170000,64110,Metro
44060,occ_190000,58970,Metro
44060,occ_210000,36900,Metro
44060,occ_230000,63200,Metro
44060,occ_250000,44910,Metro
44060,occ_270000,38900,Metro
44060,occ_290000,66910,Metro
44060,occ_310000,28580,Metro
44060,occ_330000,42960,Metro
44060,occ_350000,20660,Metro
44060,occ_370000,25810,Metro
44060,occ_390000,22660,Metro
44060,occ_410000,26740,Metro
44060,occ_430000,33010,Metro
44060,occ_450000,30070,Metro
44060,occ_470000,45610,Metro
44060,occ_490000,42750,Metro
44060,occ_510000,32490,Metro
44060,occ_530000,30040,Metro
44100,occ_110000,86110,Metro
44100,occ_130000,59710,Metro
44100,occ_150000,82440,Metro
44100,occ_170000,70150,Metro
44100,occ_190000,68980,Metro
44100,occ_210000,47740,Metro
44100,occ_230000,69600,Metro
44100,occ_250000,42990,Metro
44100,occ_270000,37050,Metro
44100,occ_290000,54550,Metro
44100,occ_310000,25740,Metro
44100,occ_330000,59140,Metro
44100,occ_350000,19190,Metro
44100,occ_370000,22480,Metro
44100,occ_390000,20810,Metro
44100,occ_410000,20670,Metro
44100,occ_430000,33410,Metro
44100,occ_450000,35210,Metro
44100,occ_470000,46500,Metro
44100,occ_490000,43820,Metro
44100,occ_510000,31650,Metro
44100,occ_530000,24710,Metro
44140,occ_110000,86430,Metro
44140,occ_130000,62730,Metro
44140,occ_150000,69760,Metro
44140,occ_170000,66770,Metro
44140,occ_190000,63620,Metro
44140,occ_210000,44630,Metro
44140,occ_230000,60270,Metro
44140,occ_250000,53900,Metro
44140,occ_270000,41430,Metro
44140,occ_290000,67050,Metro
44140,occ_310000,30190,Metro
44140,occ_330000,44720,Metro
44140,occ_350000,20080,Metro
44140,occ_370000,27360,Metro
44140,occ_390000,23400,Metro
44140,occ_410000,24320,Metro
44140,occ_430000,34880,Metro
44140,occ_450000,25240,Metro
44140,occ_470000,50380,Metro
44140,occ_490000,46170,Metro
44140,occ_510000,36110,Metro
44140,occ_530000,33650,Metro
44180,occ_110000,70340,Metro
44180,occ_130000,43160,Metro
44180,occ_150000,51400,Metro
44180,occ_170000,60410,Metro
44180,occ_190000,49030,Metro
44180,occ_210000,33820,Metro
44180,occ_230000,54740,Metro
44180,occ_250000,41810,Metro
44180,occ_270000,30370,Metro
44180,occ_290000,46900,Metro
44180,occ_310000,22130,Metro
44180,occ_330000,31030,Metro
44180,occ_350000,18160,Metro
44180,occ_370000,21000,Metro
44180,occ_390000,19150,Metro
44180,occ_410000,22260,Metro
44180,occ_430000,26650,Metro
44180,occ_450000,19460,Metro
44180,occ_470000,37820,Metro
44180,occ_490000,35270,Metro
44180,occ_510000,28670,Metro
44180,occ_530000,27990,Metro
44220,occ_110000,73640,Metro
44220,occ_130000,53020,Metro
44220,occ_150000,70500,Metro
44220,occ_170000,60110,Metro
44220,occ_190000,61640,Metro
44220,occ_210000,37610,Metro
44220,occ_250000,49400,Metro
44220,occ_270000,40840,Metro
44220,occ_290000,52180,Metro
44220,occ_310000,22090,Metro
44220,occ_330000,36780,Metro
44220,occ_350000,18490,Metro
44220,occ_370000,22320,Metro
44220,occ_390000,19630,Metro
44220,occ_410000,21840,Metro
44220,occ_430000,29580,Metro
44220,occ_470000,44430,Metro
44220,occ_490000,37240,Metro
44220,occ_510000,31150,Metro
44220,occ_530000,23530,Metro
44300,occ_110000,86520,Metro
44300,occ_130000,49830,Metro
44300,occ_150000,59010,Metro
44300,occ_170000,77270,Metro
44300,occ_190000,52710,Metro
44300,occ_210000,41450,Metro
44300,occ_230000,56270,Metro
44300,occ_250000,52460,Metro
44300,occ_270000,38350,Metro
44300,occ_290000,54780,Metro
44300,occ_310000,27900,Metro
44300,occ_330000,41500,Metro
44300,occ_350000,19420,Metro
44300,occ_370000,25790,Metro
44300,occ_390000,19160,Metro
44300,occ_410000,23020,Metro
44300,occ_430000,33020,Metro
44300,occ_450000,31180,Metro
44300,occ_470000,36220,Metro
44300,occ_490000,34350,Metro
44300,occ_510000,31860,Metro
44300,occ_530000,26720,Metro
44600,occ_110000,69540,Metro
44600,occ_130000,49340,Metro
44600,occ_150000,56220,Metro
44600,occ_170000,71180,Metro
44600,occ_190000,51380,Metro
44600,occ_210000,34520,Metro
44600,occ_230000,42960,Metro
44600,occ_250000,43890,Metro
44600,occ_270000,33410,Metro
44600,occ_290000,56480,Metro
44600,occ_310000,22430,Metro
44600,occ_330000,29010,Metro
44600,occ_350000,18620,Metro
44600,occ_370000,20520,Metro
44600,occ_390000,20030,Metro
44600,occ_410000,19420,Metro
44600,occ_430000,26070,Metro
44600,occ_470000,40690,Metro
44600,occ_490000,32130,Metro
44600,occ_510000,39020,Metro
44600,occ_530000,30220,Metro
44700,occ_110000,87010,Metro
44700,occ_130000,61770,Metro
44700,occ_150000,63520,Metro
44700,occ_170000,81130,Metro
44700,occ_190000,67590,Metro
44700,occ_210000,48620,Metro
44700,occ_230000,86430,Metro
44700,occ_250000,50380,Metro
44700,occ_270000,37070,Metro
44700,occ_290000,78560,Metro
44700,occ_310000,27100,Metro
44700,occ_330000,51150,Metro
44700,occ_350000,19140,Metro
44700,occ_370000,26650,Metro
44700,occ_390000,20450,Metro
44700,occ_410000,25110,Metro
44700,occ_430000,34590,Metro
44700,occ_450000,18420,Metro
44700,occ_470000,49730,Metro
44700,occ_490000,44550,Metro
44700,occ_510000,30260,Metro
44700,occ_530000,32410,Metro
44940,occ_110000,83760,Metro
44940,occ_130000,57420,Metro
44940,occ_150000,63390,Metro
44940,occ_170000,59310,Metro
44940,occ_190000,50610,Metro
44940,occ_210000,24190,Metro
44940,occ_230000,38210,Metro
44940,occ_250000,43830,Metro
44940,occ_270000,32520,Metro
44940,occ_290000,49430,Metro
44940,occ_310000,19320,Metro
44940,occ_330000,24030,Metro
44940,occ_350000,18110,Metro
44940,occ_370000,21520,Metro
44940,occ_390000,18320,Metro
44940,occ_410000,19520,Metro
44940,occ_430000,27810,Metro
44940,occ_450000,21730,Metro
44940,occ_470000,33710,Metro
44940,occ_490000,35330,Metro
44940,occ_510000,30290,Metro
44940,occ_530000,22390,Metro
45060,occ_110000,94050,Metro
45060,occ_130000,60750,Metro
45060,occ_150000,64400,Metro
45060,occ_170000,68560,Metro
45060,occ_190000,49280,Metro
45060,occ_210000,41450,Metro
45060,occ_230000,79260,Metro
45060,occ_250000,54940,Metro
45060,occ_270000,38890,Metro
45060,occ_290000,58090,Metro
45060,occ_310000,27260,Metro
45060,occ_330000,47020,Metro
45060,occ_350000,18870,Metro
45060,occ_370000,24050,Metro
45060,occ_390000,22670,Metro
45060,occ_410000,24290,Metro
45060,occ_430000,32710,Metro
45060,occ_450000,40070,Metro
45060,occ_470000,43200,Metro
45060,occ_490000,42380,Metro
45060,occ_510000,33030,Metro
45060,occ_530000,29830,Metro
45220,occ_110000,88500,Metro
45220,occ_130000,46290,Metro
45220,occ_150000,54610,Metro
45220,occ_170000,58470,Metro
45220,occ_190000,46920,Metro
45220,occ_210000,35820,Metro
45220,occ_230000,66870,Metro
45220,occ_250000,44580,Metro
45220,occ_270000,36750,Metro
45220,occ_290000,50450,Metro
45220,occ_310000,23240,Metro
45220,occ_330000,34160,Metro
45220,occ_350000,18610,Metro
45220,occ_370000,19240,Metro
45220,occ_390000,20150,Metro
45220,occ_410000,21610,Metro
45220,occ_430000,27540,Metro
45220,occ_450000,18740,Metro
45220,occ_470000,31590,Metro
45220,occ_490000,35000,Metro
45220,occ_510000,26180,Metro
45220,occ_530000,23330,Metro
45300,occ_110000,98430,Metro
45300,occ_130000,58610,Metro
45300,occ_150000,70970,Metro
45300,occ_170000,63020,Metro
45300,occ_190000,50520,Metro
45300,occ_210000,36210,Metro
45300,occ_230000,54260,Metro
45300,occ_250000,38910,Metro
45300,occ_270000,41120,Metro
45300,occ_290000,58010,Metro
45300,occ_310000,25230,Metro
45300,occ_330000,35030,Metro
45300,occ_350000,18810,Metro
45300,occ_370000,20320,Metro
45300,occ_390000,19940,Metro
45300,occ_410000,26900,Metro
45300,occ_430000,30060,Metro
45300,occ_450000,18170,Metro
45300,occ_470000,32850,Metro
45300,occ_490000,35620,Metro
45300,occ_510000,29450,Metro
45300,occ_530000,26330,Metro
45460,occ_110000,74620,Metro
45460,occ_130000,52520,Metro
45460,occ_150000,52970,Metro
45460,occ_170000,64360,Metro
45460,occ_190000,45290,Metro
45460,occ_210000,31180,Metro
45460,occ_230000,43150,Metro
45460,occ_250000,45310,Metro
45460,occ_270000,32740,Metro
45460,occ_290000,53640,Metro
45460,occ_310000,23620,Metro
45460,occ_330000,35010,Metro
45460,occ_350000,18490,Metro
45460,occ_370000,21940,Metro
45460,occ_390000,19620,Metro
45460,occ_410000,19720,Metro
45460,occ_430000,27550,Metro
45460,occ_450000,31560,Metro
45460,occ_470000,41190,Metro
45460,occ_490000,38770,Metro
45460,occ_510000,30970,Metro
45460,occ_530000,27940,Metro
45500,occ_110000,68440,Metro
45500,occ_130000,56950,Metro
45500,occ_150000,52170,Metro
45500,occ_170000,68880,Metro
45500,occ_190000,52200,Metro
45500,occ_210000,37760,Metro
45500,occ_230000,72050,Metro
45500,occ_250000,41400,Metro
45500,occ_270000,31150,Metro
45500,occ_290000,49750,Metro
45500,occ_310000,21910,Metro
45500,occ_330000,36200,Metro
45500,occ_350000,18160,Metro
45500,occ_370000,18700,Metro
45500,occ_390000,17790,Metro
45500,occ_410000,20570,Metro
45500,occ_430000,27980,Metro
45500,occ_450000,26340,Metro
45500,occ_470000,31730,Metro
45500,occ_490000,43680,Metro
45500,occ_510000,33820,Metro
45500,occ_530000,30800,Metro
45780,occ_110000,81380,Metro
45780,occ_130000,54510,Metro
45780,occ_150000,58570,Metro
45780,occ_170000,65130,Metro
45780,occ_190000,55210,Metro
45780,occ_210000,38460,Metro
45780,occ_230000,65080,Metro
45780,occ_250000,46270,Metro
45780,occ_270000,34690,Metro
45780,occ_290000,57570,Metro
45780,occ_310000,24060,Metro
45780,occ_330000,36650,Metro
45780,occ_350000,18540,Metro
45780,occ_370000,20740,Metro
45780,occ_390000,19910,Metro
45780,occ_410000,23800,Metro
45780,occ_430000,29980,Metro
45780,occ_450000,31160,Metro
45780,occ_470000,49170,Metro
45780,occ_490000,42010,Metro
45780,occ_510000,34210,Metro
45780,occ_530000,27190,Metro
45820,occ_110000,80570,Metro
45820,occ_130000,50670,Metro
45820,occ_150000,58560,Metro
45820,occ_170000,58060,Metro
45820,occ_190000,51500,Metro
45820,occ_210000,36060,Metro
45820,occ_230000,58330,Metro
45820,occ_250000,40130,Metro
45820,occ_270000,39070,Metro
45820,occ_290000,56250,Metro
45820,occ_310000,23320,Metro
45820,occ_330000,33000,Metro
45820,occ_350000,18250,Metro
45820,occ_370000,22520,Metro
45820,occ_390000,18760,Metro
45820,occ_410000,22630,Metro
45820,occ_430000,30370,Metro
45820,occ_450000,28650,Metro
45820,occ_470000,37670,Metro
45820,occ_490000,42740,Metro
45820,occ_510000,37140,Metro
45820,occ_530000,30330,Metro
45940,occ_110000,117890,Metro
45940,occ_130000,73620,Metro
45940,occ_150000,87580,Metro
45940,occ_170000,81570,Metro
45940,occ_190000,75720,Metro
45940,occ_210000,53880,Metro
45940,occ_230000,81530,Metro
45940,occ_250000,54000,Metro
45940,occ_270000,54760,Metro
45940,occ_290000,70820,Metro
45940,occ_310000,27940,Metro
45940,occ_330000,56410,Metro
45940,occ_350000,21120,Metro
45940,occ_370000,24630,Metro
45940,occ_390000,23760,Metro
45940,occ_410000,27880,Metro
45940,occ_430000,39920,Metro
45940,occ_450000,21230,Metro
45940,occ_470000,52590,Metro
45940,occ_490000,49610,Metro
45940,occ_510000,34010,Metro
45940,occ_530000,30050,Metro
46060,occ_110000,79320,Metro
46060,occ_130000,54450,Metro
46060,occ_150000,69270,Metro
46060,occ_170000,74370,Metro
46060,occ_190000,52150,Metro
46060,occ_210000,35970,Metro
46060,occ_230000,57400,Metro
46060,occ_250000,36170,Metro
46060,occ_270000,34600,Metro
46060,occ_290000,61090,Metro
46060,occ_310000,26840,Metro
46060,occ_330000,40310,Metro
46060,occ_350000,18780,Metro
46060,occ_370000,21000,Metro
46060,occ_390000,20110,Metro
46060,occ_410000,24440,Metro
46060,occ_430000,29450,Metro
46060,occ_450000,21470,Metro
46060,occ_470000,35750,Metro
46060,occ_490000,40040,Metro
46060,occ_510000,31860,Metro
46060,occ_530000,24560,Metro
46140,occ_110000,78170,Metro
46140,occ_130000,55300,Metro
46140,occ_150000,60420,Metro
46140,occ_170000,69410,Metro
46140,occ_190000,56750,Metro
46140,occ_210000,34830,Metro
46140,occ_230000,70410,Metro
46140,occ_250000,38690,Metro
46140,occ_270000,37440,Metro
46140,occ_290000,50420,Metro
46140,occ_310000,24370,Metro
46140,occ_330000,30560,Metro
46140,occ_350000,18510,Metro
46140,occ_370000,20490,Metro
46140,occ_390000,19700,Metro
46140,occ_410000,23990,Metro
46140,occ_430000,29440,Metro
46140,occ_450000,22780,Metro
46140,occ_470000,34030,Metro
46140,occ_490000,37890,Metro
46140,occ_510000,35160,Metro
46140,occ_530000,29090,Metro
46220,occ_110000,89320,Metro
46220,occ_130000,56900,Metro
46220,occ_150000,60620,Metro
46220,occ_170000,71540,Metro
46220,occ_190000,48680,Metro
46220,occ_210000,37700,Metro
46220,occ_230000,51120,Metro
46220,occ_250000,42190,Metro
46220,occ_270000,36780,Metro
46220,occ_290000,51100,Metro
46220,occ_310000,23000,Metro
46220,occ_330000,40360,Metro
46220,occ_350000,18180,Metro
46220,occ_370000,21390,Metro
46220,occ_390000,18690,Metro
46220,occ_410000,20250,Metro
46220,occ_430000,28670,Metro
46220,occ_450000,33280,Metro
46220,occ_470000,37960,Metro
46220,occ_490000,42950,Metro
46220,occ_510000,36860,Metro
46220,occ_530000,25010,Metro
46340,occ_110000,80220,Metro
46340,occ_130000,54870,Metro
46340,occ_150000,54190,Metro
46340,occ_170000,69480,Metro
46340,occ_190000,52240,Metro
46340,occ_210000,40710,Metro
46340,occ_230000,59730,Metro
46340,occ_250000,42350,Metro
46340,occ_270000,35710,Metro
46340,occ_290000,52560,Metro
46340,occ_310000,22380,Metro
46340,occ_330000,35540,Metro
46340,occ_350000,18230,Metro
46340,occ_370000,18740,Metro
46340,occ_390000,18060,Metro
46340,occ_410000,22090,Metro
46340,occ_430000,27760,Metro
46340,occ_450000,18280,Metro
46340,occ_470000,32560,Metro
46340,occ_490000,35470,Metro
46340,occ_510000,29260,Metro
46340,occ_530000,28030,Metro
46540,occ_110000,84930,Metro
46540,occ_130000,55140,Metro
46540,occ_150000,63800,Metro
46540,occ_170000,67070,Metro
46540,occ_190000,63220,Metro
46540,occ_210000,43880,Metro
46540,occ_230000,80060,Metro
46540,occ_250000,44270,Metro
46540,occ_270000,36030,Metro
46540,occ_290000,55090,Metro
46540,occ_310000,26490,Metro
46540,occ_330000,54860,Metro
46540,occ_350000,18610,Metro
46540,occ_370000,21690,Metro
46540,occ_390000,23490,Metro
46540,occ_410000,22030,Metro
46540,occ_430000,30530,Metro
46540,occ_450000,28910,Metro
46540,occ_470000,38480,Metro
46540,occ_490000,38050,Metro
46540,occ_510000,30910,Metro
46540,occ_530000,28920,Metro
46660,occ_110000,72720,Metro
46660,occ_130000,48980,Metro
46660,occ_150000,45310,Metro
46660,occ_170000,62480,Metro
46660,occ_190000,53510,Metro
46660,occ_210000,35610,Metro
46660,occ_230000,67990,Metro
46660,occ_250000,49420,Metro
46660,occ_270000,29470,Metro
46660,occ_290000,48300,Metro
46660,occ_310000,22900,Metro
46660,occ_330000,30550,Metro
46660,occ_350000,17860,Metro
46660,occ_370000,19030,Metro
46660,occ_390000,18720,Metro
46660,occ_410000,19500,Metro
46660,occ_430000,23700,Metro
46660,occ_450000,18770,Metro
46660,occ_470000,30480,Metro
46660,occ_490000,33370,Metro
46660,occ_510000,23410,Metro
46660,occ_530000,25330,Metro
46700,occ_110000,94630,Metro
46700,occ_130000,68150,Metro
46700,occ_150000,78450,Metro
46700,occ_170000,79580,Metro
46700,occ_190000,78220,Metro
46700,occ_210000,50640,Metro
46700,occ_230000,83250,Metro
46700,occ_250000,50300,Metro
46700,occ_270000,45590,Metro
46700,occ_290000,95100,Metro
46700,occ_310000,32470,Metro
46700,occ_330000,73220,Metro
46700,occ_350000,19480,Metro
46700,occ_370000,25430,Metro
46700,occ_390000,22080,Metro
46700,occ_410000,25040,Metro
46700,occ_430000,37490,Metro
46700,occ_450000,20490,Metro
46700,occ_470000,54550,Metro
46700,occ_490000,49930,Metro
46700,occ_510000,36060,Metro
46700,occ_530000,31350,Metro
47020,occ_110000,77340,Metro
47020,occ_130000,55700,Metro
47020,occ_150000,52750,Metro
47020,occ_170000,74050,Metro
47020,occ_190000,52840,Metro
47020,occ_210000,36630,Metro
47020,occ_230000,53540,Metro
47020,occ_250000,43280,Metro
47020,occ_270000,27820,Metro
47020,occ_290000,51890,Metro
47020,occ_310000,22070,Metro
47020,occ_330000,35240,Metro
47020,occ_350000,18470,Metro
47020,occ_370000,19500,Metro
47020,occ_390000,19830,Metro
47020,occ_410000,23050,Metro
47020,occ_430000,27110,Metro
47020,occ_450000,18360,Metro
47020,occ_470000,35160,Metro
47020,occ_490000,39180,Metro
47020,occ_510000,37790,Metro
47020,occ_530000,28880,Metro
47220,occ_110000,98420,Metro
47220,occ_130000,61240,Metro
47220,occ_150000,67850,Metro
47220,occ_170000,67830,Metro
47220,occ_190000,62630,Metro
47220,occ_210000,50730,Metro
47220,occ_230000,72640,Metro
47220,occ_250000,52430,Metro
47220,occ_270000,32430,Metro
47220,occ_290000,70290,Metro
47220,occ_310000,30740,Metro
47220,occ_330000,71250,Metro
47220,occ_350000,18980,Metro
47220,occ_370000,27560,Metro
47220,occ_390000,26850,Metro
47220,occ_410000,22010,Metro
47220,occ_430000,33350,Metro
47220,occ_450000,24280,Metro
47220,occ_470000,46010,Metro
47220,occ_490000,43820,Metro
47220,occ_510000,30950,Metro
47220,occ_530000,27430,Metro
47260,occ_110000,96860,Metro
47260,occ_130000,63270,Metro
47260,occ_150000,74130,Metro
47260,occ_170000,73760,Metro
47260,occ_190000,61690,Metro
47260,occ_210000,41450,Metro
47260,occ_230000,58740,Metro
47260,occ_250000,44590,Metro
47260,occ_270000,39170,Metro
47260,occ_290000,55270,Metro
47260,occ_310000,24320,Metro
47260,occ_330000,36630,Metro
47260,occ_350000,19530,Metro
47260,occ_370000,20770,Metro
47260,occ_390000,18970,Metro
47260,occ_410000,22710,Metro
47260,occ_430000,30260,Metro
47260,occ_450000,20410,Metro
47260,occ_470000,37830,Metro
47260,occ_490000,42640,Metro
47260,occ_510000,35110,Metro
47260,occ_530000,28500,Metro
47300,occ_110000,80650,Metro
47300,occ_130000,57310,Metro
47300,occ_150000,58650,Metro
47300,occ_170000,68920,Metro
47300,occ_190000,55350,Metro
47300,occ_210000,43240,Metro
47300,occ_230000,72540,Metro
47300,occ_250000,42990,Metro
47300,occ_270000,33840,Metro
47300,occ_290000,69230,Metro
47300,occ_310000,26200,Metro
47300,occ_330000,42120,Metro
47300,occ_350000,19020,Metro
47300,occ_370000,26100,Metro
47300,occ_390000,21970,Metro
47300,occ_410000,22800,Metro
47300,occ_430000,29980,Metro
47300,occ_450000,18580,Metro
47300,occ_470000,38270,Metro
47300,occ_490000,37970,Metro
47300,occ_510000,28750,Metro
47300,occ_530000,24200,Metro
47380,occ_110000,80870,Metro
47380,occ_130000,55200,Metro
47380,occ_150000,59910,Metro
47380,occ_170000,68880,Metro
47380,occ_190000,47840,Metro
47380,occ_210000,40630,Metro
47380,occ_230000,62700,Metro
47380,occ_250000,44400,Metro
47380,occ_270000,34640,Metro
47380,occ_290000,58820,Metro
47380,occ_310000,24400,Metro
47380,occ_330000,37420,Metro
47380,occ_350000,18050,Metro
47380,occ_370000,19360,Metro
47380,occ_390000,18330,Metro
47380,occ_410000,23810,Metro
47380,occ_430000,28190,Metro
47380,occ_450000,23870,Metro
47380,occ_470000,28770,Metro
47380,occ_490000,37730,Metro
47380,occ_510000,28130,Metro
47380,occ_530000,23700,Metro
47580,occ_110000,86550,Metro
47580,occ_130000,68880,Metro
47580,occ_150000,69330,Metro
47580,occ_170000,75690,Metro
47580,occ_190000,68830,Metro
47580,occ_210000,33820,Metro
47580,occ_230000,56430,Metro
47580,occ_250000,43240,Metro
47580,occ_270000,53750,Metro
47580,occ_290000,49380,Metro
47580,occ_310000,24150,Metro
47580,occ_330000,36070,Metro
47580,occ_350000,17950,Metro
47580,occ_370000,19650,Metro
47580,occ_390000,18290,Metro
47580,occ_410000,19880,Metro
47580,occ_430000,30230,Metro
47580,occ_450000,41960,Metro
47580,occ_470000,50200,Metro
47580,occ_490000,50210,Metro
47580,occ_510000,24390,Metro
47580,occ_530000,31320,Metro
47900,occ_110000,126240,Metro
47900,occ_130000,81200,Metro
47900,occ_150000,97340,Metro
47900,occ_170000,93620,Metro
47900,occ_190000,91220,Metro
47900,occ_210000,50610,Metro
47900,occ_230000,121310,Metro
47900,occ_250000,53950,Metro
47900,occ_270000,65870,Metro
47900,occ_290000,73170,Metro
47900,occ_310000,29900,Metro
47900,occ_330000,45670,Metro
